 ;Total;
 ;Price;Volume
Time;USD;BTC
31.10.2016 00:00;4808.21115068;3556069.43958
01.11.2016 00:00;5052.00163549;3229982.35068
02.11.2016 00:00;5113.76062718;868825.334042
03.11.2016 00:00;4647.29128622;4983651.06552
04.11.2016 00:00;4719.63671224;4211336.9709
05.11.2016 00:00;4740.44592603;1139237.83861
06.11.2016 00:00;4759.37110303;1110417.93275
07.11.2016 00:00;4724.36219944;1541681.43704
08.11.2016 00:00;4738.58447155;1718696.747
09.11.2016 00:00;4882.37861265;2113131.47549
10.11.2016 00:00;4820.952107;1678543.4185
11.11.2016 00:00;4911.97157569;1243897.43693
12.11.2016 00:00;4255.57388098;3287399.46683
13.11.2016 00:00;4777.49026254;1940418.43877
14.11.2016 00:00;3710.88411342;2302513.5219
15.11.2016 00:00;4977.98866294;2660690.13753
16.11.2016 00:00;5318.21199381;4202433.42174
17.11.2016 00:00;3848.56488776;2432450.11023
18.11.2016 00:00;5307.05663829;1660505.25428
19.11.2016 00:00;5286.83314832;1248114.05505
20.11.2016 00:00;5307.48552698;2280995.09205
21.11.2016 00:00;5083.22687428;1425287.89376
22.11.2016 00:00;5314.10288183;1379035.41317
23.11.2016 00:00;5104.26207279;1810715.57436
24.11.2016 00:00;6489.14231519;1959120.65916
25.11.2016 00:00;5173.84148271;1028825.95279
26.11.2016 00:00;5140.3629574;719735.865684
27.11.2016 00:00;5059.5888279;1262505.60204
28.11.2016 00:00;5166.19379041;1042901.65694
29.11.2016 00:00;4638.60543364;491009.906825
30.11.2016 00:00;4012.65068688;1376281.24877
01.12.2016 00:00;5580.52113385;1969857.22117
02.12.2016 00:00;3526.8286691;2094865.97198
03.12.2016 00:00;6549.77316971;1216759.29304
04.12.2016 00:00;5781.13814337;1537439.22268
05.12.2016 00:00;5410.0905367;1429912.63434
06.12.2016 00:00;5243.80451685;1505583.66393
07.12.2016 00:00;5482.90712494;1056104.07939
08.12.2016 00:00;13685.1901289;1110007.38133
09.12.2016 00:00;5365.57201054;1544756.54043
10.12.2016 00:00;5397.23855968;3943074.98961
11.12.2016 00:00;5998.57658196;2985451.30926
12.12.2016 00:00;6001.77054817;3343901.49078
13.12.2016 00:00;5416.54845795;1079670.89697
14.12.2016 00:00;5197.16615032;878928.700821
15.12.2016 00:00;5290.77825911;967388.612928
16.12.2016 00:00;4281.84645478;1221736.37044
17.12.2016 00:00;5521.9520505;1179371.57039
18.12.2016 00:00;5659.17342928;1010723.83781
19.12.2016 00:00;4250.47159414;750300.871225
20.12.2016 00:00;5468.39778001;1248709.18352
21.12.2016 00:00;6171.79974798;3678005.39863
22.12.2016 00:00;5950.58519343;4656515.47205
23.12.2016 00:00;6391.45654208;3218968.63494
24.12.2016 00:00;6489.20135353;2699910.24453
25.12.2016 00:00;6355.39100432;2308294.40211
26.12.2016 00:00;8480.90806848;2733363.0586
27.12.2016 00:00;6783.43614468;2592474.24708
28.12.2016 00:00;7508.51304675;2453248.00763
29.12.2016 00:00;7583.93835602;2033848.57942
30.12.2016 00:00;7412.09655648;2319731.95201
31.12.2016 00:00;6829.46562345;1683890.76243
01.01.2017 00:00;9494.03839513;1626933.62628
02.01.2017 00:00;7322.93040608;2146622.17386
03.01.2017 00:00;7239.67329712;2118600.89315
04.01.2017 00:00;8589.64120707;3771903.51463
05.01.2017 00:00;7363.11036712;6067949.71524
06.01.2017 00:00;6387.79865556;5884677.73823
07.01.2017 00:00;6304.41000762;3397189.83655
08.01.2017 00:00;6452.00194188;1802648.22609
09.01.2017 00:00;7040.08615436;1603234.99467
10.01.2017 00:00;5908.06808138;1393248.99717
11.01.2017 00:00;5106.91993626;2472517.17799
12.01.2017 00:00;5433.47362495;1899261.36251
13.01.2017 00:00;9963.26569424;888845.794636
14.01.2017 00:00;5511.24285888;605968.845688
15.01.2017 00:00;14120.5273251;525345.312644
16.01.2017 00:00;5494.74877918;522065.446691
17.01.2017 00:00;6014.90389232;695355.809635
18.01.2017 00:00;5518.16262302;525846.140142
19.01.2017 00:00;5858.82106852;380265.299458
20.01.2017 00:00;4068.87712334;249516.420426
21.01.2017 00:00;6287.39852313;295748.250142
22.01.2017 00:00;7212.49218136;387380.312299
23.01.2017 00:00;11298.8774831;203683.623699
24.01.2017 00:00;43491.5627322;111850.319965
25.01.2017 00:00;1904.04779255;36787.0910503
26.01.2017 00:00;3544.56535428;33719.6949144
27.01.2017 00:00;3176.32681357;29765.2974439
28.01.2017 00:00;2646.34640984;14639.7487928
29.01.2017 00:00;38716.7087488;13373.2637039
30.01.2017 00:00;37986.4556147;20369.7411117
31.01.2017 00:00;6965.57945683;48960.5120601
01.02.2017 00:00;78042.792088;49460.6887228
02.02.2017 00:00;69864.942018;45142.5292892
03.02.2017 00:00;39907.0018134;68556.8042776
04.02.2017 00:00;10151.1090365;40357.689916
05.02.2017 00:00;75116.0086174;35068.144288
06.02.2017 00:00;7236.80551517;38190.9934059
07.02.2017 00:00;24525.7561079;49326.6690699
08.02.2017 00:00;26529.4895935;71697.1448063
09.02.2017 00:00;6063.46511911;142598.997821
10.02.2017 00:00;1031.41026158;74840.2257885
11.02.2017 00:00;54976.8766388;36407.4382344
12.02.2017 00:00;92298.9971969;17407.4760295
13.02.2017 00:00;1278.71813;34969.1583548
14.02.2017 00:00;47411.2491625;43128.7984174
15.02.2017 00:00;10227.3268339;25466.8655489
16.02.2017 00:00;30047.3359952;38403.5151057
17.02.2017 00:00;74222.3708189;45745.2271784
18.02.2017 00:00;15974.1085492;28707.2416666
19.02.2017 00:00;67995.90866;19567.5309252
20.02.2017 00:00;72115.4554851;29618.2986876
21.02.2017 00:00;72492.0075389;60422.0732803
22.02.2017 00:00;91756.3247318;49414.5728548
23.02.2017 00:00;12986.156697;59589.1106465
24.02.2017 00:00;71281.7842397;106028.422017
25.02.2017 00:00;68382.2072038;47826.5236306
26.02.2017 00:00;73498.6118451;38354.3401908
27.02.2017 00:00;41706.3715114;44764.4386858
28.02.2017 00:00;27249.9403291;53708.639281
01.03.2017 00:00;36042.6961885;52719.0516965
02.03.2017 00:00;66610.6814824;67993.8198743
03.03.2017 00:00;35042.8770795;67538.3788196
04.03.2017 00:00;32659.4612002;48546.0577012
05.03.2017 00:00;104536.723913;31794.7609313
06.03.2017 00:00;23390.9316173;27699.3786713
07.03.2017 00:00;51677.5615421;75210.7779838
08.03.2017 00:00;89444.7437232;102045.989147
09.03.2017 00:00;3222.60534099;60412.4251995
10.03.2017 00:00;22000.0569076;148999.04699
11.03.2017 00:00;71969.9387057;57539.0766181
12.03.2017 00:00;36403.0540289;36784.2738682
13.03.2017 00:00;7212.26902617;51689.5367178
14.03.2017 00:00;3667.79086293;36362.5681095
15.03.2017 00:00;29708.0655077;33309.7806495
16.03.2017 00:00;75133.4008701;94549.7362533
17.03.2017 00:00;18093.2229566;126610.304325
18.03.2017 00:00;31880.1130323;149307.681971
19.03.2017 00:00;58283.5223417;90311.3411198
20.03.2017 00:00;12886.07035;52862.3683292
21.03.2017 00:00;25870.1190165;66923.510305
22.03.2017 00:00;11365.6977475;93715.8250071
23.03.2017 00:00;24900.4782478;50035.0888051
24.03.2017 00:00;21523.7077594;107893.178307
25.03.2017 00:00;65076.1268414;105457.331939
26.03.2017 00:00;52552.2689423;67746.0511346
27.03.2017 00:00;79456.1392178;65084.7133171
28.03.2017 00:00;94196.1669836;62673.4672407
29.03.2017 00:00;21423.7266221;59338.0513591
30.03.2017 00:00;6897.53855781;51870.1585221
31.03.2017 00:00;9474.85795995;65235.0332419
01.04.2017 00:00;18039.3609273;41997.1792706
02.04.2017 00:00;5810.99839902;41848.443046
03.04.2017 00:00;66183.0778417;57957.5582493
04.04.2017 00:00;20159.7793877;48913.9575813
05.04.2017 00:00;12456.1223273;40378.6758594
06.04.2017 00:00;7782.28912892;58085.874638
07.04.2017 00:00;34215.2485104;40797.285253
08.04.2017 00:00;46312.9079235;21251.1304291
09.04.2017 00:00;47484.3136605;31427.2564241
10.04.2017 00:00;26911.4517516;27176.4924801
11.04.2017 00:00;39608.6878696;28519.5182692
12.04.2017 00:00;120665.110058;28114.1885055
13.04.2017 00:00;76403.2032017;52376.6679064
14.04.2017 00:00;65896.8841893;37240.2160928
15.04.2017 00:00;47284.2723476;20615.0317615
16.04.2017 00:00;5353.66088563;14851.2146704
17.04.2017 00:00;68268.0974372;29100.8218513
18.04.2017 00:00;94858.374225;28927.7871028
19.04.2017 00:00;16775.809362;33088.8113091
20.04.2017 00:00;7451.51545438;46074.9563725
21.04.2017 00:00;53243.0354286;41990.4201999
22.04.2017 00:00;19348.5269767;36569.3026403
23.04.2017 00:00;23171.8642357;35298.6026497
24.04.2017 00:00;24627.4730094;28663.7112333
25.04.2017 00:00;36793.8639596;40194.3312749
26.04.2017 00:00;9585.05168726;53647.4393624
27.04.2017 00:00;6929.24637822;59387.7072491
28.04.2017 00:00;2497.7821298;65667.731533
29.04.2017 00:00;6690.13032819;36734.5315884
30.04.2017 00:00;12943.2169187;37327.7096146
01.05.2017 00:00;29975.3598979;83415.5055188
02.05.2017 00:00;8350.09350649;77384.4441944
03.05.2017 00:00;26983.6925745;80099.9314364
04.05.2017 00:00;81256.7386308;135332.720626
05.05.2017 00:00;36186.6965901;116407.602989
06.05.2017 00:00;18394.3947038;48722.8886892
07.05.2017 00:00;22860.8612913;56625.2880984
08.05.2017 00:00;15599.1452038;100933.963871
09.05.2017 00:00;9738.39865356;124626.230923
10.05.2017 00:00;16387.5326419;91589.3842134
11.05.2017 00:00;85023.4715741;94070.6056385
12.05.2017 00:00;162719.010912;101571.337081
13.05.2017 00:00;127346.525533;84259.1265422
14.05.2017 00:00;79912.3682402;42424.5587484
15.05.2017 00:00;19149.4338424;79631.9469338
16.05.2017 00:00;35837.2002149;77069.3652856
17.05.2017 00:00;5276.08762834;91941.9609685
18.05.2017 00:00;67744.5387808;73275.1941155
19.05.2017 00:00;68142.2147474;85402.6898443
20.05.2017 00:00;42589.9199901;76022.384086
21.05.2017 00:00;6842.05795768;75090.4326509
22.05.2017 00:00;6324.33244819;138757.896971
23.05.2017 00:00;183622.21681;100867.383063
24.05.2017 00:00;46004.7929737;131029.43669
25.05.2017 00:00;44602.4775561;213169.537615
26.05.2017 00:00;31436.9942228;187526.556214
27.05.2017 00:00;57673.140513;189456.96755
28.05.2017 00:00;79549.3187955;109879.213076
29.05.2017 00:00;55586.7866241;84902.7482182
30.05.2017 00:00;56521.1318744;97691.4022299
