Date;EUR
12.10.2013 00:00;0.738443361
13.10.2013 00:00;0.738443361
14.10.2013 00:00;0.737408746
15.10.2013 00:00;0.739480884
16.10.2013 00:00;0.738825268
17.10.2013 00:00;0.731207956
18.10.2013 00:00;0.730727073
19.10.2013 00:00;0.730727073
20.10.2013 00:00;0.730727073
21.10.2013 00:00;0.730833881
22.10.2013 00:00;0.725636746
23.10.2013 00:00;0.725847427
24.10.2013 00:00;0.724637681
25.10.2013 00:00;0.724375226
26.10.2013 00:00;0.724375226
27.10.2013 00:00;0.724375226
28.10.2013 00:00;0.725478816
29.10.2013 00:00;0.727484359
30.10.2013 00:00;0.728013978
31.10.2013 00:00;0.736160188
01.11.2013 00:00;0.741454734
02.11.2013 00:00;0.741454734
03.11.2013 00:00;0.741454734
04.11.2013 00:00;0.739863865
05.11.2013 00:00;0.742170105
06.11.2013 00:00;0.740082889
07.11.2013 00:00;0.745156483
08.11.2013 00:00;0.747887219
09.11.2013 00:00;0.747887219
10.11.2013 00:00;0.747887219
11.11.2013 00:00;0.745879018
12.11.2013 00:00;0.744269128
13.11.2013 00:00;0.741454734
14.11.2013 00:00;0.742997251
15.11.2013 00:00;0.741015191
16.11.2013 00:00;0.741015191
17.11.2013 00:00;0.741015191
18.11.2013 00:00;0.740466494
19.11.2013 00:00;0.738606987
20.11.2013 00:00;0.744102984
21.11.2013 00:00;0.741729714
22.11.2013 00:00;0.737571913
23.11.2013 00:00;0.737571913
24.11.2013 00:00;0.737571913
25.11.2013 00:00;0.739863865
26.11.2013 00:00;0.736811082
27.11.2013 00:00;0.736431254
28.11.2013 00:00;0.735023888
29.11.2013 00:00;0.735835173
30.11.2013 00:00;0.735835173
01.12.2013 00:00;0.735835173
02.12.2013 00:00;0.738443361
03.12.2013 00:00;0.735835173
04.12.2013 00:00;0.735618655
05.12.2013 00:00;0.731635938
06.12.2013 00:00;0.729607471
07.12.2013 00:00;0.729607471
08.12.2013 00:00;0.729607471
09.12.2013 00:00;0.727855011
10.12.2013 00:00;0.726691374
11.12.2013 00:00;0.725373567
12.12.2013 00:00;0.727008361
13.12.2013 00:00;0.727643164
14.12.2013 00:00;0.727643164
15.12.2013 00:00;0.727643164
16.12.2013 00:00;0.726691374
17.12.2013 00:00;0.726321906
18.12.2013 00:00;0.730727073
19.12.2013 00:00;0.731903681
20.12.2013 00:00;0.731421884
21.12.2013 00:00;0.731421884
22.12.2013 00:00;0.731421884
23.12.2013 00:00;0.730140187
24.12.2013 00:00;0.730780474
25.12.2013 00:00;0.730994152
26.12.2013 00:00;0.730406837
27.12.2013 00:00;0.727696114
28.12.2013 00:00;0.727696114
29.12.2013 00:00;0.727696114
30.12.2013 00:00;0.724375226
31.12.2013 00:00;0.727484359
01.01.2014 00:00;0.727061219
02.01.2014 00:00;0.731421884
03.01.2014 00:00;0.73594348
04.01.2014 00:00;0.73594348
05.01.2014 00:00;0.73594348
06.01.2014 00:00;0.733783387
07.01.2014 00:00;0.734430082
08.01.2014 00:00;0.73664825
09.01.2014 00:00;0.734807848
10.01.2014 00:00;0.731528895
11.01.2014 00:00;0.731528895
12.01.2014 00:00;0.731528895
13.01.2014 00:00;0.731421884
14.01.2014 00:00;0.731047591
15.01.2014 00:00;0.735023888
16.01.2014 00:00;0.734214391
17.01.2014 00:00;0.738497895
18.01.2014 00:00;0.738497895
19.01.2014 00:00;0.738497895
20.01.2014 00:00;0.737898465
21.01.2014 00:00;0.737408746
22.01.2014 00:00;0.738116327
23.01.2014 00:00;0.730193501
24.01.2014 00:00;0.731101038
25.01.2014 00:00;0.731101038
26.01.2014 00:00;0.731101038
27.01.2014 00:00;0.731421884
28.01.2014 00:00;0.731582413
29.01.2014 00:00;0.731903681
30.01.2014 00:00;0.737680732
31.01.2014 00:00;0.741454734
01.02.2014 00:00;0.741454734
02.02.2014 00:00;0.741454734
03.02.2014 00:00;0.739371534
04.02.2014 00:00;0.739699682
05.02.2014 00:00;0.738934457
06.02.2014 00:00;0.735835173
07.02.2014 00:00;0.733406674
08.02.2014 00:00;0.733406674
09.02.2014 00:00;0.733406674
10.02.2014 00:00;0.732761779
11.02.2014 00:00;0.733191583
12.02.2014 00:00;0.735618655
13.02.2014 00:00;0.730940721
14.02.2014 00:00;0.730300153
15.02.2014 00:00;0.730300153
16.02.2014 00:00;0.730300153
17.02.2014 00:00;0.729501021
18.02.2014 00:00;0.726849833
19.02.2014 00:00;0.728173014
20.02.2014 00:00;0.728969237
21.02.2014 00:00;0.727802038
22.02.2014 00:00;0.727802038
23.02.2014 00:00;0.727802038
24.02.2014 00:00;0.728066982
25.02.2014 00:00;0.727484359
26.02.2014 00:00;0.73056692
27.02.2014 00:00;0.729447808
28.02.2014 00:00;0.724480185
01.03.2014 00:00;0.724480185
02.03.2014 00:00;0.724480185
03.03.2014 00:00;0.728066982
04.03.2014 00:00;0.727590221
05.03.2014 00:00;0.728173014
06.03.2014 00:00;0.721448669
07.03.2014 00:00;0.720564923
08.03.2014 00:00;0.720564923
09.03.2014 00:00;0.720564923
10.03.2014 00:00;0.720616848
11.03.2014 00:00;0.721552782
12.03.2014 00:00;0.719217491
13.03.2014 00:00;0.721032519
14.03.2014 00:00;0.718700589
15.03.2014 00:00;0.718700589
16.03.2014 00:00;0.718700589
17.03.2014 00:00;0.718287602
18.03.2014 00:00;0.717669011
19.03.2014 00:00;0.722908986
20.03.2014 00:00;0.725742071
21.03.2014 00:00;0.724952878
22.03.2014 00:00;0.724952878
23.03.2014 00:00;0.724952878
24.03.2014 00:00;0.722595563
25.03.2014 00:00;0.72322268
26.03.2014 00:00;0.725531452
27.03.2014 00:00;0.727802038
28.03.2014 00:00;0.727114084
29.03.2014 00:00;0.727114084
30.03.2014 00:00;0.727114084
